file_name,track_name,artist,lyrics
share_video_7333860325873159466_.mp3,Good Googly Moogly,Project Pat,"[Intro: Juicy J]
Hypnotize Minds Productions
Presents
(Yeah) New Project Pat
Project Pat
It's goin down
Aaahh
[Hook: Project Pat]
Good googly moogly, that thang is juicy
Good googly moogly, that thang is juicy
Good googly moogly, that thang is juicy
Good googly moogly, that thang is juicy
Good googly moogly, that thang is juicy
Good googly moogly, that thang is juicy
Good googly moogly, that thang is juicy
Good googly moogly, that thang is juicy
[Verse 1: Project Pat]
She got a bubble gum cap with a coochie dats snappin'
With some rhino legs and a booty that's flappin'
With some fire old head cuz you know we love cappin'
Got her toes done up with her fingernails matchin
'
Here dat big ol' butt that you're walkin' cross the street with
Peep this, for a happy meal can I squeeze it
Till it go pop, make the juice start to runnin' out
Greasy lips, thick like a moose what I'm talkin' 'bout
Them freaky freaks I heard on the loose, let ya pockets out
Got trick niggas watchin' your caboose with they wallets out
You should stop, lil' somethin' somethin' bad to the bone
That ain't a monkey hangin' off ya back, that's Donkey Kong"
share_video_7339727168991202590_.mp3,Toy Story: You've Got a Friend In Me,Geek Music,"[Verse 1]
You've got a friend in me
You've got a friend in me
When the road looks rough ahead
And you're miles and miles from your nice warm bed
You just remember what your old pal said
Boy, you've got a friend in me
Yeah, you've got a friend in me
[Verse 2]
You've got a friend in me
You've got a friend in me
You've got troubles, and I've got 'em, too
There isn't anything I wouldn't do for you
We stick together and we see it through
'Cause you've got a friend in me
You've got a friend in me
[Bridge]
Some other folks might be a little bit smarter than I am
Bigger and stronger too, maybe
But none of them will ever love you the way I do
It's me and you, boy
[Verse 3]
And as the years go by
Our friendship will never die
You're gonna see, it's our destiny
You've got a friend in me
You've got a friend in me
You've got a friend in me"
share_video_7324469503927061803_.mp3,Dance You Outta My Head,Cat Janice,"[Intro]
(Dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
(Gonna dance you outta my head)
[Verse 1]
Walk in the room
And I'm
glowin
' like a million
fireflies
, mm
A diamond don't
glitter
half as much as my body
tonight
Ah, ah, ah
I catch a glimpse of your face in the neon
Suddenly, beggin' please, set me free from
Your eyes, your touch
History, secret crush, I've got to hide-ide-ide-ide
You wanna take me up high (You wanna take me up high)
I wanna dance instead (I wanna dance instead)
Get you out of my head (Out of my head)
This is getting
[Pre-Chorus]
So complicated
It's a mess for the ages
And I'm feelin' a feeling inside
Dancin' on the edge of disaster, makes my heart beat faster
And the feeling I'm feelin' ain't right"
share_video_7341498941852159264_.mp3,Bitch Better Have My Money,Rihanna,"[Intro]
Yayo, yayo
Mula-la
Yayo
[Verse 1]
Bitch better have my money
Y'all should know me well enough
Bitch better have my money
Please don't call me on my bluff
Pay me what you owe me
Ballin' bigger than LeBron
Bitch, give me your money
Who y'all think y'all frontin' on?
[Pre-Chorus]
Like bra, bra, bra
Louis XIII, and it's all on me, nigga, you just bought a shot
Kamikaze, if you think that you gon' knock me off the top
Shit, your wife in the backseat of my brand new foreign car
Don't act like you forgot
I call the shots, shots, shots
Like bra, bra, bra
Pay me what you owe me, don't act like you forgot
[Chorus]
Bitch better have my money
Bitch better have my money
Pay me what you owe me
Bitch better have my (Bitch better have my)
Bitch better have my (Bitch better have my)
Bitch better have my money"
share_video_7331230833476390175_.mp3,What Was I Made For?,Billie Eilish,"[Verse 1]
I used to float, now I just fall down
I used to know, but I'm not sure now
What I was made for
What was I made for?
[Verse 2]
Takin' a drive, I was an ideal
Looked so alive, turns out I'm not real
Just somethin' you paid for
What was I made for?
[Chorus]
'Cause I, I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might
[Post-Chorus]
Mm, mm, ah
Mm, mm, mm
[Verse 3]
When did it end? All the enjoyment
I'm sad again, don't tell my boyfriend
It's not what he's made for
What was I made for?"
share_video_7319250533057875232_.mp3,Freaks,Surf Curse,"[Verse 1]
Don't kill me
Just help me run away from everyone
I need a place to stay
where I can cover up my face
Don't cry
,
I am just a freak
[Chorus]
I am just a freak
I am just a freak
I am just a freak
[Verse 2]
My head is filled with parasites
Black holes
cover up my eyes
I dream of you almost every night
Hopefully, I won't wake up this time
[Chorus]
I won't wake up this time
I won't wake up this time
I won't wake up this time"
share_video_7338469513718975787_.mp3,Goodnight Sweet Possums,Джон Пауэлл,This song is an instrumental
share_video_7299915740126153985_.mp3,One Of The Girls,"The Weeknd, JENNIE & Lily Rose Depp","[Intro: JENNIE]
Lock me up and throw away the key
He knows how to get the best out of me
I'm no force for the world to see
Trade my whole life just to be
[Verse 1: The Weeknd]
Tell nobody I control you
I broke you just to own you
They can't tell but I love you
'Cause you're loyal, baby
I love when you're submissive
You love it when I break skin
You feel pain without flinchin'
So say it
[Pre-Chorus: Lily-Rose Depp]
Give me tough love
Leave me with nothin' when I come down
My kind of love
Force me and choke me 'til I pass out
[Chorus: Lily-Rose Depp]
We don't gotta bе in love, no
I don't gotta be the onе, no
I just wanna be one of your girls tonight
We don't gotta be in love, no
I don't gotta be the one, no
I just wanna be one of your girls tonight, oh"
share_video_7324730871380987182_.mp3,Dream On,Aerosmith,"[Verse 1]
Every time​ that I look in the mirror
All these lines on my face getting clearer
The past is gone
It went by like dusk to dawn
Isn't that the way?
Everybody's got their dues in life to pay, yeah
[Interlude]
I know nobody knows
Where it comes and where it goes
I know it's everybody's sin
You got to lose to know how to win
[Verse 2]
Half my life's in books' written pages
Lived and learned from fools and from sages
You know it's true
All the feelings come back to you
[Chorus]
Sing with me, sing for the year
Sing for the laughter and sing for the tear
Sing with me, if it's just for today
Maybe tomorrow, the good Lord will take you away"
share_video_7320806770237033770_.mp3,Funny,Gold-Tiger,This song is an instrumental
share_video_7333715923951553834_.mp3,Scott Street,Phoebe Bridgers,"[Verse 1]
Walking Scott Street, feeling like a stranger
With an open heart, open container
I've got a stack of mail and a tall can
It's a shower beer, it's a payment plan
There's helicopters over my head
Every night when I go to bed
Spending money and I earned it
When I'm lonely, that's when I'll burn it
[Chorus]
Do you feel ashamed
When you hear my name?
[Verse 2]
I asked you, ""How is your sister?
I heard she got her degree""
And I said, ""That makes me feel old""
You said, ""What does that make me?""
I asked you, ""How is playing drums?""
Said, ""It's too much shit to carry""
""And what about the band?""
You said, ""They're all gettin' married""
[Chorus]
Do you feel ashamed
When you hear my name?"
share_video_7308215943899942187_.mp3,Funny,Gold-Tiger,This song is an instrumental
share_video_7335232528745254187_.mp3,Little Life,Cordelia,"[Verse 1]
How would you have me described?
With light?
With words you think that I'd like?
If I found out that I could flight
Would I take you out tonight?
[Pre-Chorus]
A little bit more, a little bit less
A little bit harder than I thought they said
A little bit fine, a little bit stressed
A little bit older than I thought I'd get
But I
[Chorus]
I think I like this little life
This little life
I think I like this little life
This silly little life
[Verse 2]
Eyes, smiling over candles
Mismatched chairs
Arms crossing where those hands go
It's loud, but that volume makes my heart glow
And time isn't real as the sun goes
Oh, oh, oh"
share_video_7336376242180148526_.mp3,Dumptruck,Kinfolk Thugs,"[Intro]
Ah-where they at?
(K-K-K-Kin Folk Thugs)
(Hey, hey) I love the way you work it
(Hey, hey) I love the way you work it
Right about now
(Hey, hey) I love the way you work it
This where all the fine ladies take the floor
(Hey, hey) I 'm talkin' 'bout that dump truck
Let me see that dump truck, baby
(
Hey, ladies
)
Now, don't worry bout' it, some dump trucks bigger than others
(
You, you drive me crazy
) It ain't the size of that thang
It's how you dump that dump truck
You know what I'm talkin' 'bout?
[Chorus]
I'm talkin' 'bout that dump truck (C'mon)
Now back it up and dump it (
Hey, ladies
)
Back it up and dump it on me
Back it up and dump it
Back it up and dump it on me
Back it up and dump it
(
You, you drive me crazy
)
Back it up and dump it on me
Back it up and dump it
I'm talkin' 'bout that dump truck"
share_video_7326216470201961774_.mp3,Just for me,PinkPantheress,"[Verse 1]
I found the street of the house in which you stay
And my diary's full of your name on every page
'Cause I read somewhere you'll fall in love with me
I'll try and try again, one day you'll see
Your hair's under my pillow, so I sleep (So I sleep)
And I'm dreaming of you leaving roses at my feet (At my feet)
[Chorus]
I'm obsessed with you in a way I can't believe
When you wipe your tears, do you wipe them just for me?
(Me, me, me, me)
Do you wipe them just for me? (Me, me, me, me)
I'm pleading on my knees (Knees, knees, knees, knees)
It's your touch that I need (Need, need, need, need)
[Verse 2]
I followed you today, I was in my car
I wanted to come and see you from afar
If you turned around and saw me, I would die
I'd pretend I was a person driving by
Wrote you a song, do you wanna hear it now? (Hear it now)
Don't bring your friends along to form a crowd (Crowd)
'Cause I need to prove I wrote it just for you (Just for you)
What's the need for them when it could be just us two? (Two, two, two, two)
[Chorus]
I'm obsessed with you in a way I can't believe
When you wipe your tears, do you wipe them just for me? (Me, me, me, me)
Do you wipe them just for me? (Me, me, me, me)
I'm pleading on my knees (Knees, knees, knees, knees)
It's your touch that I need (Need, need, need, need)"
share_video_7334486058031205678_.mp3,Scott Street,Phoebe Bridgers,"[Verse 1]
Walking Scott Street, feeling like a stranger
With an open heart, open container
I've got a stack of mail and a tall can
It's a shower beer, it's a payment plan
There's helicopters over my head
Every night when I go to bed
Spending money and I earned it
When I'm lonely, that's when I'll burn it
[Chorus]
Do you feel ashamed
When you hear my name?
[Verse 2]
I asked you, ""How is your sister?
I heard she got her degree""
And I said, ""That makes me feel old""
You said, ""What does that make me?""
I asked you, ""How is playing drums?""
Said, ""It's too much shit to carry""
""And what about the band?""
You said, ""They're all gettin' married""
[Chorus]
Do you feel ashamed
When you hear my name?"
share_video_7322786335167679777_.mp3,Countdown,Beyoncé,"[Intro]
Boy
[Chorus]
Oh, killin' me softly
And I'm still fallin'
Still the one I need
I will always be with you
Oh, you got me all gone
Don't ever let me go
Say it real loud if you fly
If you leave me, you out of your mind
[Post-Chorus]
My baby is a
ten
We dressin' to the
nine
He pick me up, we
eight
Make me feel so lucky,
seven
He kiss me in his
six
We be makin' love in
five
Still the one I do this
four
I'm tryin' to make us
three
From that
two
He still the
one
[Verse]
There's ups and downs in this love
Got a lot to learn in this love
Through the good and the bad, still got love
Dedicated to the one I love, hey
Still love the way he talk, still love the way I sing
Still love the way he rock them black diamonds in that chain (Chain)
Still all up on each other, ain't a damn thing change
My girls can't tell me nothin', I'm gone in the brain
I'm all up under him like it's cold, winter time
All up in the kitchen in my heels, dinner time
Do whatever that it takes, he got a winner's mind
Give it all to him, meet him at the finish line"
share_video_7322213798037687598_.mp3,Nothing's New,Rio Romeo,"I wanna be touched, be loved
I wanna heal, be hugged
It's just the two of us
Or that's what we swore
And if I've lost my charm
Apologies due, no harm
'Cause you've got ahold of my heart
And I know it's worn
So won't you please spare me indignity
And won't you please give me some decency
And won't you please call it if our time is through
'Cause I know that we fall apart when nothing's new
Nothing's new
I want to be close to you
But I don't know what to do
'Cause if we are near to through
It may make it worsе
And if I start to grieve
'Cause it feels you'rе 'bout to leave
Forgive me, I'm not naïve
I've been here before
So won't you please spare me indignity
And won't you please give me some decency
And won't you please call it if our time is through
'Cause I know that we fall apart when nothing's new
Nothing's new"
